id,name
30049989,"proactive
device
monitoring
server
query
memory
information
"
30049988,"proactive
device
monitoring
query
computer
detail
"
30049990,"proactive
device
monitoring
server
disk
information
computer
"
30049987,"proactive
device
monitoring
server
update
search
"
30049986,"proactive
device
monitor
sample
query
list
computer
name
type
"
30049982,"proactive
device
monitoring
improve
wmi
query
"
30049981,"proactive
device
monitoring
client
mysql
payload
transmitter
"
30049976,"hercules
common
io
libraries
new
favorite
service
"
30049975,"hercules
stadium
next
app
game
summary
"
30049973,"proactive
device
monitor
sample
data
program
"
30049971,"hercules
stadium
next
app
shopping
screen
"
30049968,"hercules
stadium
next
app
find
stuff
screen
"
30049969,"hercules
stadium
next
app
find
save
seat
screen
"
30049962,"sunshot
databus
data
importer
script
"
30049956,"hercules
oncampus
io
app
user
ask
app
flushed
memory
"
30049954,"proactive
device
monitoring
search
update
"
30049953,"proactive
device
monitoring
apply
updated
template
make
header
part
template
"
30049952,"proactive
device
monitor
default
route
"
30049951,"proactive
device
monitoring
server
refactor
data
save
hbase
offer
query
strategy
"
30049939,"hercules
oncampus
io
app
current
channel
channel
change
ui
correct
"
30049938,"hercules
oncampus
io
app
last
channel
guide
ui
correct
"
30049930,"sunshot
ubuntu
ubuntu
virtual
box
"
30049928,"hercules
stadium
video
io
app
integrate
convert
prototype
"
30049929,"hercules
common
library
io
merge
service
fix
compilation
issue
"
30049927,"hercules
stadium
next
io
app
drive
direction
stadium
"
30049926,"hercules
stadium
next
io
app
vendor
notification
"
30049916,"hercules
oncampus
io
app
recent
channel
change
button
appear
vod
player
ui
"
30049914,"proactive
device
monitoring
client
remote
wmi
collection
"
30049912,"hercules
stadium
next
io
app
remember
parking
screen
"
30049911,"hercules
stadium
next
io
app
geofence
implementation
"
30049909,"proactive
device
monitor
client
graphical
installer
client
"
30049907,"proactive
device
monitoring
client
metric
collector
hardware
type
"
30049906,"proactive
device
monitoring
server
generate
graph
metric
"
30049905,"proactive
device
monitoring
server
computer
summary
page
"
30049903,"proactive
device
monitoring
server
computer
type
list
"
30049904,"proactive
device
monitor
hbase
setup
"
30049902,"proactive
device
monitoring
server
hbase
setting
page
"
30049901,"proactive
device
monitoring
server
opentsdb
setting
page
"
30049900,"proactive
device
monitoring
server
data
summary
page
"
30049897,"hercules
io
common
library
fix
late
swift
merge
past
service
"
30049895,"hercules
oncampus
io
app
channel
change
ui
layout
shrink
video
"
30049892,"proactive
device
monitoring
long
run
metric
collector
"
30049891,"proactive
device
monitor
metric
documentation
"
30049890,"proactive
device
monitor
current
process
metric
"
30049889,"hercules
oncampus
android
tv
app
presenter
crash
"
30049888,"sunshot
solar
retina
ruby
rail
update
"
30049880,"hercules
stadium
next
updated
prototype
"
30049878,"hercules
oncampus
android
tv
app
memory
crash
"
30049875,"hercules
common
library
sport
call
merlin
service
"
30049874,"hercules
stadium
video
io
app
skeleton
project
login
"
30049873,"hercules
mymedia
website
performance
test
setup
"
30049867,"proactive
device
monitor
sample
node
query
cpu
utilization
"
30049861,"proactive
device
monitoring
update
test
program
"
30049860,"proactive
device
monitoring
heroku
deployment
documentation
"
30049858,"proactive
device
monitoring
server
device
search
page
"
30049854,"hercules
oncampus
android
app
crash
play
live
tv
"
30049849,"sunshot
solar
retina
ruby
rail
cassandra
update
"
30049848,"scope
change
reproduce
fleet
dependency
check
"
30049845,"proactive
device
monitoring
server
search
implementation
"
30049843,"hercules
oncampus
io
app
crash
view
booting
"
30049842,"hercules
oncampus
io
app
app
crash
stop
mongoose
"
30049836,"sunshot
sunmetrix
api
php
javascript
demo
update
"
30049835,"sunshot
sunmetrix
python
bulk
insert
mysql
"
30049832,"sunshot
clearly
energy
bucketize
ruby
gem
update
"
30049827,"bonus
provide
kafka
queue
parser
"
30049829,"sunmetrix
discover
meter
"
30049824,"proactive
device
monitor
metric
wifi
connectivity
"
30049823,"proactive
device
monitor
exception
log
"
30049819,"port
api
wheel
ruby
javascript
"
30049808,"national
solar
tour
modal
window
update
"
30049807,"proactive
device
monitor
metric
collector
hardware
information
"
30049805,"proactive
device
monitor
metric
instal
software
"
30049806,"proactive
device
monitor
metric
collector
instal
hotfixes
"
30049803,"proactive
device
monitor
metric
collector
disk
space
"
30049802,"proactive
device
monitor
metric
collector
network
information
"
30049800,"proactive
device
monitoring
base
file
size
summary
metric
music
video
picture
implementation
"
30049801,"proactive
device
monitor
metric
collector
memory
information
"
30049799,"proactive
device
monitoring
event
log
metric
collector
"
30049798,"proactive
device
monitoring
tie
collector
service
"
30049795,"hercules
stadium
io
app
passbook
poc
"
30049792,"hercules
oncampus
android
tv
app
browsing
"
30049790,"sunshot
solar
retina
angular
j
app
ruby
rail
update
"
30049784,"proactive
device
monitor
metric
collector
integration
cpu
temperature
collector
"
30049783,"proactive
device
monitoring
persistence
metric
"
30049781,"hercules
stadium
io
app
native
app
skeleton
"
30049780,"hercules
oncampus
android
tv
app
handle
menucontentstype
value
data
feed
"
30049774,"hercules
oncampus
android
tv
app
time
display
playback
pause
skip
"
30049772,"hercules
oncampus
android
tv
app
redesign
main
ui
screen
"
30049773,"hercules
oncampus
android
tv
app
load
popup
go
away
"
30049766,"proactive
device
monitor
payload
transmitter
"
30049765,"proactive
device
monitoring
data
processor
"
30049764,"proactive
device
monitoring
base
metric
collector
"
30049763,"proactive
device
monitoring
base
windows
service
installer
implentation
"
30049755,"genotype
map
use
structure
stanford
pritchard
lab
"
30049761,"sunmetrix
tooltips
update
"
30049754,"national
solar
tour
modal
window
json
file
multi
upload
update
"
30049753,"hercules
oncampus
io
app
campus
screen
show
wrong
time
"
30049534,"sunshot
solar
ag
responsive
land
page
html
build
challenge
"
30049731,"hercules
mymedia
website
playlist
implementation
service
"
30049730,"sunmetrix
tooltips
integration
"
30049776,"ge
data
classification
ui
prototype
update
"
30049607,"customer
web
portal
bug
fix
"
30049720,"hercules
oncampus
android
app
set
version
command
line
"
30049719,"hercules
oncampus
io
app
crash
drmfacade
"
30049718,"hercules
oncampus
android
app
crash
logging
"
30049717,"hercules
oncampus
android
app
crash
execute
doinbackground
"
30049716,"hercules
oncampus
android
app
new
build
target
"
30049715,"hercules
oncampus
android
tv
app
kiosk
mode
update
"
30049714,"hercules
oncampus
android
tv
app
menu
load
"
30049713,"hercules
oncampus
android
tv
app
load
spinner
demand
"
30049712,"hercules
oncampus
android
tv
app
default
selection
"
30049710,"hercules
oncampus
html
android
tv
app
playback
implementation
"
30049703,"hercules
oncampus
io
app
columbus
log
drm
failure
"
30049702,"hercules
oncampus
io
app
account
hash
update
"
30049684,"horizon
webgl
proof
concept
basic
component
usage
new
animation
"
30049662,"hercules
oncampus
new
html
android
tv
proof
concept
"
30049641,"wissenkarten
projekt
stock
sport
additional
slide
"
30049638,"hercules
oncampus
androidtv
app
new
player
library
work
"
30049636,"hercules
oncampus
androidtv
app
load
certain
menu
"
30049631,"windowstreet
nodejs
mongo
angularjs
app
fix
part
"
30049628,"wissenkarten
projekt
enhance
wolfram
alpha
service
"
30049604,"java
service
failover
add
status
check
"
30049605,"national
solar
tour
promotion
box
update
"
30049557,"topblogger
build
node
api
"
30049547,"sunshot
savenia
frontend
angularjs
yii
php
application
part
"
30049531,"horizon
webgl
base
library
performance
test
update
"
30049530,"hercules
mymedia
website
port
ngb
service
node
tomcat
"
30049521,"wissenkarten
projekt
integrate
sport
service
"
30049515,"calculate
disk
usage
file
specific
file
type
disk
"
30049519,"wissenkarten
projekt
integrate
stock
service
"
30049517,"wissenkarten
projekt
integrate
weather
service
"
30049514,"wissenkarten
projekt
serve
prototype
back
end
"
30049856,"sunshot
pvimpact
nodejs
application
"
30049513,"wissenkarten
projekt
change
carousel
direction
"
30048856,"sunshot
utilityapi
android
demo
application
"
30048855,"sunshot
utilityapi
io
demo
application
"
30049490,"hercules
codebig
monitor
new
test
slack
command
"
30049486,"sunshot
clearly
energy
greenbutton
ruby
gem
update
"
30049485,"quick
stream
responsive
prototype
addition
exist
page
"
30049479,"sunshot
solar
power
report
lease
tool
frontend
javascript
module
"
30049478,"sunshot
savenia
frontend
angular
yii
php
application
part
"
30049464,"wissenkarten
projekt
add
carousel
"
30049459,"qir
web
app
challenge
fix
assembly
item
"
30049458,"cool
car
selector
ui
nest
checkbox
tree
"
30049445,"sunshot
savenia
responsive
ui
prototype
update
"
30049441,"wissenkarten
projekt
create
wrapper
cnbc
"
30049438,"sunshot
soluxify
facebook
connect
enhancmnet
"
30049334,"sunshot
simplify
solar
payback
period
frontend
javascript
module
"
30049391,"hercules
oncampus
io
app
status
bar
disappear
complete
vod
asset
"
30049366,"ibm
manage
data
center
supervisor
flow
"
30049371,"sunshot
solar
power
report
calculator
django
python
deployment
"
30049357,"nsis
uninstaller
bug
fix
"
30049354,"sunshot
window
street
financial
endowment
landing
page
ui
prototype
"
30049353,"hercules
oncampus
android
app
show
title
capitalize
info
panel
"
30049339,"hercules
oncampus
android
tv
app
back
previous
menu
playback
finish
"
30049323,"hercules
oncampus
android
app
debug
build
configuration
"
30049321,"hercules
oncampus
io
app
campus
link
"
30049320,"hercules
oncampus
android
app
campus
screen
link
"
30049318,"hercules
oncampus
web
app
local
deployment
documentation
install
script
"
30049247,"styx
dashboard
full
version
improve
look
feel
"
30049258,"fast
ruby
heroku
simple
module
assembly
"
30049296,"hercules
oncampus
android
app
programme
info
character
video
player
pixelated
tab
"
30049297,"hercules
oncampus
android
app
video
fail
demand
page
redirect
live
tv
"
30049295,"hercules
oncampus
android
app
live
tv
list
update
still
old
data
video
player
old
current
programme
data
"
30049293,"hercules
oncampus
android
app
subscription
pop
dialog
display
"
30049294,"hercules
oncampus
android
app
sap
layout
issue
"
30049291,"hercules
oncampus
android
app
info
popup
previous
channel
display
current
channel
"
30049292,"hercules
oncampus
android
app
channel
logo
load
screen
completely
visible
landscape
orientation
"
30049290,"hercules
oncampus
android
app
e
channel
video
disappear
"
30049287,"hercules
oncampus
android
app
undefined
displayed
one
search
result
"
30049286,"hercules
oncampus
android
app
nochannel
logo
load
symbol
display
particular
channel
"
30049284,"hercules
oncampus
android
app
end
date
display
record
date
"
30049282,"hercules
oncampus
android
app
error
show
setting
screen
"
30049283,"hercules
oncampus
android
app
authenticate
interim
message
box
screen
header
back
university
selector
"
30049281,"hercules
oncampus
android
app
footer
button
video
player
enable
certain
scenario
"
30049280,"hercules
oncampus
android
app
ch
display
demand
player
"
30049279,"hercules
oncampus
android
app
able
see
last
episode
tab
"
30049275,"hercules
oncampus
android
app
livetv
list
load
northwestern
university
login
"
30049277,"hercules
oncampus
android
app
list
order
change
come
back
cable
section
"
30049274,"hercules
oncampus
android
app
channel
logos
fully
display
landscape
mode
"
30049272,"hercules
oncampus
android
app
show
footer
menu
inside
video
player
"
30049273,"hercules
oncampus
android
app
search
repeat
result
"
30049271,"hercules
oncampus
android
app
comon
demand
title
issue
back
button
issue
"
30049269,"hercules
oncampus
android
app
common
channel
id
overlap
channel
logo
"
30049268,"hercules
oncampus
android
app
app
crash
play
livetv
"
30049270,"hercules
oncampus
android
app
extra
gray
footer
area
display
support
help
"
30049266,"hercules
oncampus
android
app
common
back
button
issue
title
issue
setting
page
"
30049265,"hercules
oncampus
android
app
able
logout
offcampus
user
login
first
attempt
also
show
drm
error
"
30049267,"hercules
oncampus
android
app
common
load
video
live
tv
channel
logo
display
"
30049260,"fast
ajax
content
load
feature
heroku
sample
ruby
application
"
30049249,"hercules
oncampus
io
app
demand
page
break
scroll
"
30049241,"fast
wissenkarten
alpha
module
"
30049234,"fast
poc
ruby
heroku
simple
mock
server
"
30049233,"hercules
oncampus
android
tv
app
kiosk
mode
"
30049232,"hercules
oncampus
io
app
back
button
vod
menu
disappear
"
30049231,"hercules
oncampus
io
app
columbus
logging
tweak
"
30049212,"fast
poc
ruby
heroku
sample
search
application
"
30049220,"hercules
oncampus
android
app
provision
issue
"
30049211,"fast
poc
heroku
cloudinary
sample
ruby
application
"
30049213,"styx
dashboard
lite
version
improve
look
feel
"
30049210,"project
gewitter
fix
one
bug
make
one
change
realworldswift
harman
"
30049529,"javascript
navigation
chrome
browser
issue
"
30049205,"hercules
codebig
monitor
fail
sharefiles
removefileshares
test
"
30049191,"appxpress
wordpress
theme
responsive
main
navigation
update
"
30049189,"hercules
oncampus
android
app
crash
playchannel
"
30049183,"hercules
oncampus
io
app
log
issue
xfinity
guest
"
30049180,"styx
dashboard
bug
fix
"
30049179,"styx
dashboard
bug
fix
"
30049178,"heritage
qjack
qhmo
card
game
ui
prototype
"
30049174,"styx
dashboard
bug
fix
"
30049176,"ge
patent
tool
new
report
type
"
30049159,"careerbuilder
integration
app
minor
update
"
30049132,"project
gewitter
replace
search
screen
exist
app
realworldswift
harman
"
30049136,"hercules
oncampus
io
app
error
code
log
columbus
"
30049135,"hercules
oncampus
web
app
update
cr
schema
version
"
30049134,"hercules
oncampus
android
app
playback
fail
"
30049131,"hercules
oncampus
io
app
bad
config
xml
file
request
certain
case
"
30049118,"hercules
oncampus
android
app
columbus
log
implementation
"
30049037,"appxpress
wordpress
theme
account
page
update
"
30048884,"ge
patent
process
tool
uzn
fix
php
integration
"
30049036,"hercules
oncampus
android
app
native
university
selector
screen
"
30049020,"databus
setup
aws
ubuntu
o
"
30049017,"pxquote
quote
generation
issue
resolution
"
30049014,"styx
dashboard
full
version
consistency
style
update
"
30049012,"styx
dashboard
lite
version
date
range
update
"
30049006,"appxpress
wordpress
theme
checkout
page
update
"
30049005,"hercules
oncampus
io
app
campus
"
30049001,"hercules
oncampus
android
app
buffer
overflow
"
30049000,"hercules
oncampus
android
app
certificate
issue
"
30048999,"hercules
oncampus
android
app
remove
replacedbwithencrypted
code
"
30048998,"hercules
oncampus
android
app
potential
javascript
injection
"
30048997,"hercules
oncampus
android
app
remote
code
execution
vulnerability
"
30048996,"hercules
oncampus
android
app
data
store
local
"
30048995,"hercules
oncampus
android
app
enable
proguard
obfuscation
release
build
"
30048994,"hercules
oncampus
web
application
simplify
heroku
deployment
"
30048992,"hercules
oncampus
web
application
make
cache
configurable
"
30048993,"hercules
oncampus
web
application
go
right
new
login
page
"
30048990,"hercules
oncampus
web
application
skip
content
playback
web
"
30048991,"hercules
oncampus
web
application
ngb
album
art
issue
"
30048989,"hercules
oncampus
web
application
default
website
use
hd
vod
locator
uris
"
30048988,"hercules
mymedia
website
mymedia
website
crash
heroku
"
30048983,"appxpress
wordpress
theme
shop
cart
page
update
"
30048977,"project
gewitter
create
new
app
exist
app
realworldswift
harman
"
30048973,"hercules
node
base
libraries
new
storage
call
xcloud
service
"
30048971,"hercules
codebig
monitor
xcloud
large
upload
test
"
30048970,"hercules
codebig
monitor
xcloud
test
cleanup
"
30048969,"hercules
codebig
monitor
xcloud
environment
test
"
30048968,"hercules
codebig
monitor
fail
test
xcloud
service
"
30048967,"hercules
codebig
monitor
fail
test
getallresumepoints
"
30048966,"hercules
codebig
monitoring
merlinservice
getlistinginformation
fail
"
30048965,"hercules
codebig
monitor
university
config
file
test
"
30048962,"appxpress
wordpress
theme
forget
password
page
update
"
30048960,"styx
dashboard
installer
update
"
30048958,"hershey
create
installer
package
exe
msi
pyhton
base
application
"
30048936,"sisn
responsive
ui
prototype
update
"
30048916,"hercules
oncampus
android
app
"
30048915,"hercules
oncampus
io
app
try
button
campus
page
appear
work
"
30048912,"hercules
oncampus
website
host
html
tomcat
heroku
"
30048911,"hercules
mymedia
website
os
license
information
"
30048906,"case
search
index
security
issue
resolution
part
"
30048902,"ge
patent
process
tool
php
"
30048900,"enhance
psa
m
project
import
export
minor
fix
increase
test
coverage
"
30048895,"styx
dashboard
lite
version
quick
update
"
30048885,"poc
ocr
xml
java
part
"
30048887,"hercules
mymedia
website
apache
centos
deployment
documentation
"
30048880,"hercules
mymedia
website
common
collection
title
information
section
size
"
30048879,"hercules
mymedia
website
video
open
open
second
time
"
30048881,"hercules
mymedia
website
warning
message
uploading
unsupported
file
type
hard
read
"
30048878,"hercules
mymedia
website
click
thumbnail
list
nothing
"
30048875,"hercules
mymedia
website
ca
favorite
document
"
30048877,"hercules
mymedia
website
sort
dropdown
appearance
issue
"
30048876,"hercules
mymedia
website
album
photo
image
get
duplicate
slideshow
view
"
30048874,"hercules
mymedia
website
window
image
press
nothing
happens
"
30048872,"hercules
mymedia
website
common
name
update
list
view
"
30048871,"hercules
mymedia
website
tapping
without
add
tag
display
error
message
"
30048806,"tc
direct
update
edit
project
budget
control
"
30048810,"uni
sale
portal
ipad
io
swift
icon
swap
realworldswift
"
30048671,"hp
idol
ondemand
library
code
update
prize
update
"
30048779,"topcoder
competition
engine
code
analysis
last
event
data
"
30048765,"ge
patent
process
tool
part
"
30048757,"bug
fix
radiogeraet
mobile
application
layout
issue
"
30048756,"tc
vm
update
setup
ide
arena
codebase
"
30048755,"enhancement
radiogeraet
mobile
application
ux
ui
enhancement
"
30048840,"dataguard
responsive
bug
fix
part
"
30048734,"uni
sale
portal
ipad
io
swift
global
search
change
realworldswift
"
30048751,"nyc
traffic
collision
data
conversion
sql
vertica
hp
ondemand
"
30048742,"web
arena
support
match
bracket
addon
cod
page
"
30048729,"uni
sale
portal
ipad
io
swift
print
realworldswift
"
30048725,"hercules
oncampus
android
app
black
screen
see
navigation
live
tv
demand
"
30048678,"hercules
oncampus
io
app
record
date
show
live
tv
"
30048677,"hercules
oncampus
android
app
click
register
demand
"
30048657,"hp
data
conversion
u
petro
data
xl
sql
vertica
"
30048646,"hercules
oncampus
io
app
live
label
misplace
goto
landscape
mode
playing
"
30048642,"hercules
oncampus
io
app
common
click
back
button
still
play
video
"
30048644,"hercules
oncampus
io
app
common
landscape
last
played
video
highlight
blue
"
30048645,"hercules
oncampus
io
app
common
landscape
layout
issue
info
pop
"
30048643,"hercules
oncampus
io
app
common
sort
icon
display
load
demand
"
30048641,"hercules
oncampus
io
app
common
layout
issue
volume
bar
"
30048640,"hercules
oncampus
io
app
common
recent
section
display
channel
logo
"
30048638,"hercules
oncampus
io
app
common
layout
issue
video
thumbnail
"
30048639,"hercules
oncampus
io
app
search
page
keep
last
login
search
title
login
login
"
30048637,"hercules
oncampus
io
app
common
layout
issue
happen
click
back
load
video
"
30048636,"hercules
oncampus
io
app
live
tv
last
item
fully
display
"
30048635,"hercules
oncampus
android
app
sap
close
click
"
30048634,"hercules
oncampus
android
app
common
duplicate
item
display
"
30048632,"hercules
oncampus
android
app
back
button
setting
term
privacy
license
agreement
"
30048630,"hercules
oncampus
android
app
common
layout
issue
happen
click
back
load
video
"
30048633,"hercules
oncampus
android
app
screen
display
switch
screen
live
tv
"
30048631,"hercules
oncampus
android
app
channel
logo
info
section
small
"
30048628,"hercules
oncampus
android
app
common
back
button
disappears
"
30048629,"hercules
oncampus
android
app
common
item
highlight
click
option
sort
"
30048626,"hercules
oncampus
android
app
lasell
college
setting
page
title
wrong
"
30048625,"hercules
oncampus
android
app
video
info
lower
bottom
video
player
change
programme
change
"
30048623,"hercules
oncampus
android
app
previous
channel
logo
display
play
video
ch
"
30048622,"hercules
oncampus
android
app
hd
button
activate
normal
channel
display
"
30048619,"hercules
oncampus
android
app
last
episode
separator
line
different
others
"
30048620,"hercules
oncampus
android
app
common
click
demand
menu
redirect
page
demand
root
page
"
30048621,"hercules
oncampus
android
app
load
animation
animate
icon
get
hidden
use
channel
switcher
"
30048617,"hercules
oncampus
android
app
wrong
back
button
functionality
playing
"
30048618,"hercules
oncampus
android
app
back
button
work
"
30048614,"hercules
oncampus
android
app
currently
play
time
hide
appear
come
full
screen
"
30048616,"hercules
oncampus
android
app
show
information
loading
"
30048615,"hercules
oncampus
android
app
subscription
pop
ok
button
partly
hide
"
30048613,"hercules
oncampus
android
app
another
pop
display
display
demand
video
"
30048612,"hercules
oncampus
android
app
select
option
sort
highlight
blue
color
"
30048611,"hercules
oncampus
android
app
user
select
currently
select
option
sort
menu
close
"
30048610,"hercules
oncampus
android
sort
menu
close
user
come
back
demand
"
30048590,"m
project
enhancement
"
30048594,"topcoder
competition
engine
support
instant
match
type
"
30048593,"web
arena
update
set
term
dialog
"
30048591,"hercules
oncampus
android
app
update
analytics
"
30048589,"web
arena
add
sponsorship
logo
configs
"
30048538,"prize
increase
specs
updated
poc
ocr
xml
java
"
30048182,"hp
idol
ondemand
analytics
google
sheet
fix
"
30048557,"hercules
oncampus
backend
server
heroku
deployment
"
30048555,"measure
video
transcoding
time
use
ffmpeg
"
30048550,"tc
api
get
round
question
answer
api
update
"
30048551,"tc
api
add
round
question
answer
api
update
"
30048552,"tc
api
modify
round
question
answer
api
update
"
30048553,"tc
api
modify
round
question
api
update
"
30048549,"tc
api
delete
round
question
answer
api
update
"
30048548,"tc
api
delete
round
question
api
update
"
30048543,"tc
api
list
round
component
api
update
"
30048542,"tc
api
list
round
problem
api
update
"
30048546,"tc
api
get
round
question
api
update
"
30048544,"tc
api
set
round
component
api
update
"
30048547,"tc
api
add
round
question
api
update
"
30048545,"tc
api
set
round
term
api
update
"
30048541,"tc
api
set
round
segment
api
update
"
30048540,"tc
api
set
round
language
api
update
"
30048527,"tc
api
create
srm
contest
api
modify
srm
contest
api
update
"
30048521,"hercules
oncampus
io
app
navigation
bar
disappear
logout
log
"
30048520,"hercules
oncampus
io
app
campus
message
display
"
30048503,"hercules
oncampus
android
app
crash
"
30048496,"pxquote
quote
generation
"
30048500,"tc
api
list
srm
problem
api
update
"
30048499,"tc
api
modify
srm
round
api
update
"
30048498,"tc
api
get
round
api
update
"
30048497,"tc
api
create
srm
round
api
update
"
30048581,"dataguard
responsive
bug
fix
part
"
30048484,"hercules
oncampus
android
tv
app
skip
content
determine
locator
url
use
"
30048483,"hercules
campus
android
tv
app
configuration
flag
disable
trick
play
check
"
30048482,"hercules
oncampus
android
tv
app
token
renewal
app
run
"
30048470,"web
arena
fix
problem
change
load
round
"
30048467,"hercules
oncampus
android
tv
app
network
load
demand
"
30045035,"web
arena
fix
login
problem
safari
"
30048448,"qms
fix
multipart
upload
"
30047477,"snapthx
swift
io
app
photo
personalization
share
"
30048440,"web
arena
ui
sort
round
drop
round
name
leaderboard
"
30048438,"web
arena
ui
fix
coder
history
popup
problem
"
30048439,"web
arena
ui
prototype
fix
small
dot
scrollbar
"
30048435,"web
arena
ui
current
user
highlight
chat
widget
"
30048433,"web
arena
ui
prototype
fix
toggle
theme
switcher
"
30048431,"hercules
oncampus
android
tv
app
default
hd
vod
locator
url
"
30048430,"hercules
oncampus
android
tv
app
skip
button
vod
playback
"
30048397,"topcoder
community
site
challenge
detail
enhancement
"
30048409,"web
arena
ui
prototype
update
cod
arena
"
30048392,"tc
api
authoriziation
logic
update
flag
web
arena
super
user
role
"
30048321,"ringdna
chrome
extension
linkedin
challenge
"
30048320,"ringdna
chrome
extension
deck
challenge
"
30048369,"web
arena
show
editorial
link
properly
practice
problem
coding
page
"
30048367,"enhanced
member
profile
page
bug
fix
"
30048366,"enhance
google
salesforce
connector
part
"
30048495,"dataguard
responsive
bug
fix
part
"
30048345,"serenity
add
validation
challenge
service
"
30048339,"web
arena
ui
prototype
update
icon
run
system
test
"
30048338,"tc
api
get
round
api
update
"
30048337,"tc
api
set
round
component
api
update
"
30048330,"styx
dashboard
full
version
responsive
ui
prototype
update
"
30048322,"property
risk
evaluation
coverage
percentage
challenge
"
30048319,"property
risk
evaluation
number
address
per
zipcode
challenge
"
30048318,"property
risk
evaluation
count
record
per
field
challenge
"
30048308,"project
gewitter
io
wake
prototype
app
update
swift
harman
"
30048314,"serenity
update
node
module
"
30048313,"tc
api
get
round
problem
api
update
"
30047632,"topcoder
competition
engine
add
editorial
link
match
"
30048312,"tc
api
get
studio
challenge
detail
update
"
30048311,"tc
api
authorization
logic
update
"
30048310,"tc
api
get
studio
challenge
result
api
update
"
30047205,"web
arena
ui
update
practice
problem
cod
page
show
match
editorial
link
"
30048307,"github
wiki
creation
create
wiki
page
create
single
round
match
use
admin
tool
"
30048305,"github
wiki
creation
create
wiki
page
create
mm
problem
use
mpsqas
client
"
30048304,"github
wiki
creation
create
wiki
page
create
srm
problem
use
mpsqas
client
"
30048306,"github
wiki
creation
create
wiki
page
create
mararathon
match
use
admin
tool
"
30048292,"create
postman
dotnet
webapi
application
"
30048290,"hercules
oncampus
android
app
info
popup
description
present
early
particular
scenario
"
30048289,"hercules
oncampus
android
app
long
video
name
back
button
search
page
"
30048288,"hercules
oncampus
android
app
title
issue
"
30048287,"hercules
oncampus
android
app
common
info
pop
channel
logo
wrong
"
30048282,"hercules
oncampus
android
app
able
logout
offcampus
user
account
"
30048284,"hercules
oncampus
android
app
load
show
information
display
time
begin
"
30048285,"hercules
oncampus
android
app
demand
screen
header
incorrect
value
"
30048281,"hercules
oncampus
android
app
able
come
back
device
"
30048280,"hercules
oncampus
android
app
cc
layout
issue
"
30048279,"hercules
oncampus
android
app
load
overlap
channel
logo
live
tv
"
30048272,"hercules
oncampus
tv
app
read
control
"
30048271,"hercules
oncampus
tv
app
browsing
music
"
30048269,"hercules
oncampus
tv
app
provisioning
update
"
30048268,"hercules
oncampus
tv
app
playback
info
panel
live
tv
"
30048270,"hercules
oncampus
tv
app
proper
location
id
use
"
30048267,"hercules
oncampus
tv
app
data
mismatch
demand
"
30048266,"hercules
oncampus
tv
app
scroll
live
tv
screen
"
30048265,"hercules
oncampus
tv
app
app
crash
browsing
awhile
"
30048264,"hercules
oncampus
tv
app
browse
optimization
"
30048263,"hercules
oncampus
tv
app
play
pause
button
playback
screen
"
30048262,"hercules
oncampus
tv
app
buffer
screen
change
"
30048261,"hercules
oncampus
android
tv
app
background
flip
grid
content
"
30048260,"hercules
oncampus
android
tv
app
browse
tv
show
episode
item
work
"
30048256,"hercules
common
library
integrate
xcloud
ngb
merlin
service
android
git
"
30048254,"serenity
update
nodejs
module
"
30048250,"randivoo
io
app
bug
fix
banner
allow
touch
"
30048248,"randivoo
io
app
bug
fix
add
passbook
"
30048249,"randivoo
io
app
bug
fix
email
incorrectly
"
30048251,"styx
dashboard
lite
version
calendar
infographic
ui
prototype
update
"
30048246,"hercules
common
library
content
resolution
service
android
"
30048245,"hercules
common
library
content
resolution
io
"
30048230,"web
arena
fix
turn
auto
end
create
srm
round
match
creation
wizard
"
30048226,"sfdc
contact
role
drive
opportunity
stage
"
30048225,"sfdc
email
template
code
snippet
"
30048223,"create
quick
sfdc
custom
rollups
"
30048222,"hercules
common
library
integrate
ngb
merlin
service
git
node
"
30048218,"hercules
common
library
integrate
xcloud
service
git
realworldswift
"
30048217,"hercules
oncampus
android
app
gray
block
playback
screen
"
30048205,"hercules
common
library
resume
point
service
"
30048204,"hercules
common
library
resume
point
service
io
"
30048203,"hercules
common
library
resume
point
service
android
"
30048202,"hercules
common
library
new
grandslam
service
android
"
30048201,"hercules
common
library
new
grandslam
service
ios
realworldswift
"
30048200,"hercules
common
library
new
grandslam
service
node
"
30048198,"hercules
oncampus
android
app
crash
loadchannelimagestask
"
30048197,"hercules
oncampus
android
app
crash
channelloaded
"
30048196,"hercules
oncampus
android
app
crash
"
30048195,"hercules
oncampus
android
tv
app
playback
screen
integration
"
30048193,"hercules
common
library
integrate
xcloud
service
node
"
30048185,"enhanced
member
profile
page
bug
fix
"
30048184,"enhanced
member
profile
bug
fix
"
30048190,"web
arena
create
consolidated
setup
guide
mac
o
x
"
30048189,"web
arena
create
consolidated
setup
guide
ubuntu
"
30048188,"web
arena
create
consolidated
setup
guide
centos
"
30047212,"tc
api
create
srm
contest
round
api
update
"
30048177,"visualforce
ad
hoc
test
tool
miss
header
error
"
30048170,"web
arena
create
consolidated
setup
guide
window
"
30048167,"hercules
common
library
rialto
service
io
realworldswift
"
30048166,"hercules
common
library
rialto
service
android
"
30048165,"hercules
common
library
rialto
service
node
"
30048164,"visualforce
ad
hoc
test
tool
resolve
j
remoting
exception
"
